zip,USAC_Gender,USAC_Age,Road_Cat,Track_Cat, XC_Cat, DH_Cat, OT_Cat, MX_Cat, Cross_Cat
84098,M,57,3,4,2,2,3,2,3
29483,M,47,3,4,1,1,2,1,5
83638,M,59,2,4,1,1,1,3,5
11702,M,44,3,4,1,1,3,1,3
80521,M,66,2,4,2,2,3,2,2
     ,M,62,5,5,3,3,3,3,5
24015,M,50,3,4,2,2,3,2,2
2021,M,59,4,5,2,3,3,3,4
22203,M,50,2,3,2,2,2,2,3
35801,M,49,4,5,2,3,3,3,4
83714,M,48,3,4,1,3,3,3,3
12054,M,66,3,4,3,3,3,3,3
80303,M,43,4,5,1,3,3,3,2
60657,M,56,4,4,2,2,3,2,4
78209,M,60,3,4,3,3,3,3,3
96160,M,61,2,4,2,3,3,3,3
6492,M,59,5,5,1,1,2,1,5
7002,M,55,3,4,2,2,3,2,3
94040,M,56,3,5,2,3,3,3,3
3766,M,49,4,4,1,3,3,2,3
78704,M,48,1,4,1,1,2,1,1
85541,M,64,4,4,1,2,2,2,1
89521,M,62,3,4,1,2,3,3,3
7934,M,56,5,5,1,1,3,1,4
12406,M,64,3,5,2,3,3,3,3
7764,M,52,3,4,1,2,3,2,3
1701,M,41,2,5,1,1,1,2,2
20135,F,57,4,4,1,1,1,1,3
93636,M,45,5,5,3,3,3,3,4
13775,M,44,4,5,1,2,3,2,4
3561,M,48,4,5,1,2,3,2,3
19335,M,50,2,3,1,1,1,1,3
7435,M,61,5,5,1,2,3,2,3
28804,M,52,2,4,1,2,3,2,2
4355,M,51,5,5,2,2,3,2,5
80304,M,53,,,,,,,
94062,M,58,3,5,2,2,3,2,4
35080,M,64,3,4,1,2,3,2,3
19066,M,44,4,4,2,2,2,2,4
2906,M,49,,,,,,,
6880,M,59,4,4,2,3,3,3,4
78723,M,43,3,3,2,2,2,2,4
80237,M,44,2,5,1,1,2,1,1
98133,M,62,2,3,1,2,3,2,2
77511,M,52,1,1,1,1,1,1,1
80109,M,45,1,4,1,1,3,1,1
77449,M,43,5,5,1,1,2,1,5
85086,M,54,4,4,2,2,2,2,4
80027,M,48,3,4,3,3,3,3,4
94025,M,52,4,5,1,1,1,2,3
21044,M,63,3,4,2,2,3,2,3
89521,M,49,5,5,3,3,3,3,5
92084,M,72,5,5,3,3,3,3,5
1564,M,48,3,4,1,1,3,1,3
11743,M,53,5,5,2,2,3,2,4
80907,M,50,,,,,,,
1341,M,50,1,5,1,1,3,1,1
21009,F,64,4,4,3,3,3,3,4
11201,M,53,2,3,1,2,3,2,2
98327,M,52,4,5,2,2,3,2,3
15601,M,54,2,5,1,3,3,3,2
94930,M,65,2,4,1,1,3,1,3
54935,M,51,2,5,1,2,3,2,2
28001,M,59,3,3,1,2,3,2,3
81301,M,52,3,4,1,3,3,3,2
20016,M,50,4,5,1,2,3,2,3
54401,M,54,2,4,1,2,3,2,2
96160,F,61,4,4,1,2,3,2,3
90245,M,55,3,4,2,2,3,3,4
98043,M,50,3,2,3,3,3,3,4
72753,M,54,3,4,1,2,3,2,3
80526,M,52,1,4,1,2,3,2,1
46260,M,49,2,2,1,1,1,1,2
10002,M,59,4,4,3,3,3,3,4
41015,M,52,2,4,2,2,3,2,4
98501,M,51,2,4,1,2,2,2,2
83716,M,58,3,4,2,2,3,2,3
85250,M,50,2,4,1,1,3,1,3
27106,M,43,1,4,1,2,3,3,1
83712,M,50,1,5,1,1,3,1,1
59715,M,53,5,5,2,2,3,2,3
24986,M,49,5,5,1,1,1,2,5
63010,M,63,4,5,1,1,1,1,3
78613,M,49,3,5,2,2,3,2,4
59715,M,47,5,5,2,2,3,2,3
84121,M,67,3,3,1,1,3,1,3
94087,M,54,4,5,2,2,2,2,2
27624,M,65,4,5,3,3,3,3,4
6057,M,69,4,5,3,3,3,3,4
27344,M,52,4,4,1,2,2,3,3
20011,F,57,2,3,2,2,3,3,2
16851,M,55,3,4,1,1,1,1,3
38401,M,56,5,5,1,1,1,1,4
62002,M,43,5,5,3,3,3,3,5
52761,M,59,2,3,1,2,2,2,2
95125,M,46,5,5,1,1,2,3,5
63119,M,50,1,4,1,1,3,1,1
92845,M,51,1,5,1,1,1,1,1
84310,M,49,3,5,2,2,2,2,3
47448,M,57,3,2,1,1,3,1,3
83327,M,54,3,4,1,1,3,1,1
73114,M,52,4,4,1,1,1,1,4
89509,M,81,3,2,1,1,1,1,3
80305,M,47,1,4,1,2,2,2,1
84124,M,49,1,5,1,1,1,3,1
28801,M,52,3,3,1,1,1,3,3
93611,M,54,4,5,2,2,3,2,5
19144,M,61,4,4,1,2,3,2,3
98027,M,49,5,5,2,1,3,3,5
17582,M,71,3,4,2,2,3,2,3
20186,M,52,1,2,1,1,3,1,1
81611,M,60,1,2,1,1,1,1,1
60048,M,48,1,2,1,1,2,1,1
95065,M,52,2,4,1,1,1,2,2
6612,M,57,2,2,2,2,3,2,2
91711,M,64,3,4,1,1,1,1,3
98027,M,57,3,3,3,3,3,3,2
95070,M,61,2,4,3,3,3,3,2
3301,M,51,2,4,3,3,3,3,2
19146,M,54,4,5,1,2,3,2,3
94086,M,47,2,3,1,1,1,2,1
55408,M,47,2,5,1,2,3,2,2
37020,M,46,5,5,3,3,3,3,5
93908,M,72,2,4,3,3,3,3,2
33707,M,48,4,5,2,3,3,3,3
97089,M,53,2,4,1,1,2,1,2
92373,M,62,3,5,1,3,2,3,3
1945,M,58,4,5,2,2,3,2,4
92315,M,49,4,4,1,1,2,1,2
77055,M,62,3,4,3,3,3,3,3
2155,M,46,5,5,1,2,2,2,3
92010,F,54,4,4,1,1,1,2,2
59601,M,48,2,4,1,1,3,1,2
90266,M,74,4,4,2,2,3,2,4
8090,M,49,3,5,1,2,2,2,3
95062,M,60,3,4,3,3,3,3,3
80919,M,58,4,5,1,2,3,2,2
84098,M,68,4,5,1,3,2,3,3
49301,M,54,2,5,1,1,1,3,3
60143,M,54,4,4,2,3,3,3,4
80302,M,45,4,5,2,3,3,3,3
30345,M,60,2,4,2,3,3,3,2
10002,M,48,3,4,1,2,2,2,4
55347,M,55,2,2,1,1,2,1,2
95407,M,48,4,5,2,3,3,3,4
29609,M,45,,,,,,,
90274,M,61,2,4,2,2,2,2,2
32084,M,58,2,5,3,3,3,3,2
80516,M,56,3,4,2,2,2,2,4
91711,M,60,2,4,2,2,3,2,3
37934,M,69,2,4,1,1,2,1,2
80304,M,48,2,4,1,1,3,1,1
91301,M,45,4,4,1,2,2,3,5
94558,M,48,1,4,1,1,1,1,1
95001,M,51,2,4,1,1,1,1,1
94619,M,55,4,4,2,2,2,3,2
22923,M,67,2,4,2,2,3,2,4
17771,M,68,2,3,2,2,3,2,2
19809,M,55,5,5,1,2,3,2,3
8034,M,55,3,4,3,3,3,3,4
23602,M,44,1,2,2,2,3,2,1
80109,M,44,4,3,2,2,2,2,5
95249,M,52,3,5,3,3,3,3,4
55419,M,49,2,5,1,1,3,1,3
98110,M,51,1,2,3,3,3,3,2
2642,M,60,3,3,2,2,3,2,3
80128,M,54,4,5,3,3,3,3,4
83605,M,66,3,4,2,3,3,3,3
28731,M,50,4,5,1,2,2,2,2
1757,M,46,3,4,1,1,3,1,3
5701,M,51,3,5,1,1,2,1,2
75218,M,60,3,2,2,3,3,3,3
91320,M,47,5,5,1,2,3,2,3
21794,M,62,4,5,2,2,3,2,4
1835,M,41,4,5,3,3,3,3,3
95062,M,54,2,3,1,1,1,1,1
22205,M,45,5,5,1,2,2,2,3
80525,M,52,3,5,1,1,3,1,3
29621,M,42,5,5,1,2,3,2,3
94559,M,51,4,5,2,2,2,2,3
90293,M,70,3,3,3,3,3,3,3
79424,M,50,2,5,1,3,3,3,2
63108,M,41,1,5,1,2,3,2,1
80403,M,59,3,5,1,2,3,2,3
93546,M,47,5,5,2,2,2,2,4
3905,M,56,2,5,3,3,3,3,3
80303,M,43,1,4,1,1,1,1,1
83714,M,41,5,5,1,1,3,1,5
3755,M,43,4,5,2,2,3,2,4
89509,M,73,3,3,1,1,1,3,3
6906,M,46,1,4,1,2,2,2,3
80228,M,53,2,3,2,2,2,3,3
20194,M,62,3,3,2,3,3,3,3
84790,M,48,5,5,2,2,3,2,4
1775,M,44,3,5,1,1,2,1,3
77406,M,47,4,4,2,2,2,2,4
29607,M,49,2,4,2,1,3,1,3
80907,M,54,2,4,1,1,1,1,2
80919,M,58,5,5,2,2,,2,5
22042,F,47,4,4,2,3,3,3,4
55407,M,44,5,5,1,1,3,1,2
68123,M,52,2,5,1,1,3,1,2
92115,M,72,3,3,3,3,3,3,3
94510,F,62,3,4,1,2,3,2,3
98467,M,52,3,5,1,1,2,1,2
92270,M,53,3,4,2,2,3,2,4
22554,M,56,3,5,2,2,3,2,3
60067,M,53,3,4,3,3,3,3,3
80521,M,51,3,5,1,1,3,1,3
66203,M,50,4,5,2,2,3,2,4
43130,M,63,2,3,1,3,3,3,3
94040,M,52,2,4,3,3,3,3,3
48446,M,56,3,4,1,1,3,1,3
94062,M,46,3,4,2,3,3,2,2
1983,M,41,1,4,1,1,2,1,1
19930,M,62,3,4,2,1,1,1,3
10973,M,51,3,5,1,3,2,3,3
38358,M,45,3,5,1,2,3,2,3
11719,M,55,3,4,2,2,3,3,3
92821,M,59,2,2,2,2,2,2,3
72903,M,39,1,1,1,1,1,1,2
92647,M,65,3,4,2,2,2,2,3
90274,M,59,3,4,3,3,3,3,5
63026,M,61,2,5,1,3,3,3,3
6237,M,40,3,5,3,3,2,3,4
49009,M,57,2,5,1,2,3,2,3
13760,M,40,1,5,3,3,3,3,2
85939,M,71,5,5,3,3,2,2,5
87111,M,54,4,4,1,2,3,2,3
     ,M,60,3,5,1,1,1,1,2
88260,M,69,5,5,3,3,3,3,4
90601,M,57,2,4,1,1,3,1,1
93065,F,52,5,5,3,3,3,3,5
60641,M,56,3,3,2,2,3,2,3
19380,M,49,4,5,1,3,3,3,2
7866,M,66,3,2,2,2,3,2,3
44149,M,53,3,4,2,2,3,2,5
75230,M,81,3,4,3,3,3,3,3
7480,M,53,3,5,1,2,3,2,3
18916,M,52,4,4,3,3,3,3,4
53570,M,51,1,3,1,1,2,1,1
75762,M,67,5,5,1,2,3,2,3
97702,F,57,4,4,2,3,2,2,3
95120,M,58,4,4,2,2,2,2,5
32937,M,59,3,4,1,2,3,2,2
27284,M,51,3,2,1,1,1,1,3
94904,M,68,3,4,2,3,3,3,3
53051,M,53,,,,,,,
46219,M,50,3,3,3,3,3,3,3
95691,M,54,3,4,2,3,3,3,3
94061,M,41,5,5,1,1,3,1,3
10022,M,65,3,4,3,3,3,3,3
2128,M,59,2,3,1,1,1,1,2
22207,M,58,4,4,3,3,3,3,3
35904,M,61,2,5,1,1,3,1,2
75238,M,46,2,5,1,1,3,1,2
29708,M,49,3,3,1,1,1,3,1
84025,M,52,5,5,2,1,1,1,4
98506,M,60,3,4,1,2,3,3,2
95630,M,77,3,4,3,3,3,3,3
95003,M,48,4,5,2,2,3,3,5
78624,M,63,3,4,2,2,3,2,3
1072,M,68,3,3,1,1,1,1,3
99203,M,47,2,4,1,2,2,2,2
85749,M,62,3,4,2,3,3,3,3
49629,M,47,1,5,1,2,2,2,2
80230,M,51,4,5,2,2,3,2,4
28804,M,51,2,3,2,3,3,3,2
11554,M,46,5,5,2,1,2,1,4
80304,M,45,4,5,1,1,3,1,3
27455,M,51,3,4,1,1,1,1,5
90278,F,44,3,4,3,3,3,3,5
80124,M,52,3,4,2,2,2,2,3
84092,M,63,3,4,2,2,2,3,4
95355,M,44,3,4,1,1,1,1,3
27519,M,44,2,5,2,2,3,2,2
2482,M,53,1,4,1,1,3,1,1
92011,M,56,2,3,1,1,3,1,2
6489,M,45,3,5,1,2,3,2,3
60202,M,44,3,5,2,2,3,2,1
44026,M,65,3,5,1,1,1,3,3
85016,M,57,4,5,3,3,3,3,5
80303,M,59,3,5,2,2,3,2,4
94061,F,56,1,1,1,1,3,1,1
60532,M,68,2,2,1,1,1,1,2
53215,M,54,3,3,2,2,3,2,3
94546,M,48,2,5,1,1,1,1,3
77389,M,50,4,5,3,3,3,3,5
6489,M,55,5,5,3,3,3,3,5
7624,M,54,5,5,3,3,3,3,4
30068,M,62,4,4,3,3,3,3,5
77381,M,53,3,1,1,2,3,2,3
81301,M,62,4,5,1,2,3,2,3
48304,M,53,2,5,2,1,3,1,2
80301,M,62,2,2,1,1,3,1,3
80401,M,56,3,2,2,2,3,2,4
95060,M,65,2,4,1,2,3,2,3
95037,M,56,2,2,1,2,3,2,1
80304,F,57,2,4,1,2,3,2,2
92150,M,53,4,4,3,3,3,3,4
1027,M,52,4,4,1,1,3,1,3
96160,F,64,3,4,2,2,3,2,3
3102,M,43,3,5,1,3,3,3,2
7950,M,51,3,5,2,2,3,2,4
80919,M,60,3,3,2,2,2,2,3
22311,M,45,3,5,2,3,3,3,4
73505,M,53,2,4,1,2,3,2,3
78731,M,49,3,3,1,3,3,3,3
76116,M,55,4,4,2,2,3,2,4
80003,M,43,4,5,1,3,3,2,4
19380,M,67,4,5,1,1,1,1,3
48804,M,55,4,4,2,2,3,2,4
81224,M,65,2,4,1,3,3,3,4
40206,M,71,3,3,2,3,3,3,3
21787,M,76,4,4,3,3,3,3,4
21787,F,64,3,2,3,3,3,3,4
95125,M,56,2,4,3,3,3,3,4
95124,M,50,3,5,1,1,1,1,3
68114,M,45,4,4,1,2,3,2,2
77381,M,60,1,1,1,2,3,2,1
92116,M,53,3,3,3,3,3,3,4
49506,M,50,4,4,1,1,1,1,3
24060,M,48,3,4,1,1,3,3,5
94523,M,56,5,5,3,3,2,3,2
6377,M,50,3,5,1,3,3,3,3
80910,M,50,1,2,1,1,1,1,1
80401,M,53,3,4,1,1,3,1,3
80906,M,49,,,,,,,
99006,F,49,5,5,2,3,3,3,5
19805,M,61,2,3,3,3,3,3,2
1267,M,42,3,4,2,3,,3,5
80933,M,77,4,4,1,1,3,1,3
35906,M,54,4,4,2,2,3,2,4
96002,M,55,4,5,1,2,2,2,1
38139,M,47,3,5,1,1,3,1,2
8080,M,50,4,4,1,2,3,2,5
48304,M,52,5,5,1,1,3,1,3
29617,M,48,2,4,2,2,3,2,2
48302,M,65,3,4,1,2,3,2,3
67211,M,61,3,4,2,3,3,3,3
85745,M,60,3,4,1,2,3,2,3
84024,M,56,2,4,2,2,3,2,2
53711,M,52,5,5,2,2,3,2,4
92154,M,58,3,5,2,3,3,3,5
20910,M,51,5,5,3,3,3,3,4
96161,M,66,3,4,3,3,3,3,3
60083,M,56,3,2,2,3,3,3,3
4106,M,57,3,4,3,3,3,3,3
80905,F,56,3,3,2,2,3,2,4
91011,M,65,2,2,1,1,1,2,2
6043,M,46,3,5,1,2,3,2,3
83704,M,49,2,5,1,1,1,3,1
84047,M,55,3,4,2,2,3,2,3
64118,M,52,3,4,2,2,2,2,3
32792,M,59,1,4,1,2,3,2,1
81621,M,54,3,4,1,2,2,3,3
66762,M,50,3,5,1,1,3,1,3
11377,M,58,2,5,1,1,1,1,2
97330,M,64,2,4,2,2,2,2,2
78757,M,49,2,4,1,2,3,2,3
80230,M,49,3,5,1,2,3,2,3
81303,M,55,5,5,2,3,3,3,5
84109,M,41,,,,,,,
30305,M,52,1,5,2,3,3,3,1
28205,M,62,3,4,3,3,3,3,5
3246,M,49,5,5,2,2,2,3,4
2852,M,48,2,4,3,3,2,3,2
1527,M,45,2,4,1,1,3,1,2
37878,M,52,4,5,1,2,3,2,2
80027,M,52,2,2,2,2,3,2,3
22046,M,56,3,4,2,2,3,2,3
80304,M,49,3,5,1,1,1,1,2
93062,M,63,4,5,2,2,2,2,3
95060,M,50,2,4,1,2,2,2,2
53211,M,51,4,5,2,3,3,3,3
17016,M,52,2,4,1,1,3,1,2
28607,M,61,3,3,2,2,3,2,3
6807,M,50,2,4,3,3,2,3,2
1420,M,60,4,5,3,3,3,3,4
94002,M,50,4,5,2,2,2,2,3
72118,M,52,3,5,1,1,1,2,5
81224,M,68,2,2,2,2,3,2,2
94702,M,48,4,5,1,1,1,1,3
12550,M,45,2,4,1,1,2,1,1
80524,M,49,4,5,2,3,3,3,3
95023,M,57,3,2,3,3,3,3,3
61615,M,49,2,4,2,2,2,2,2
6801,M,52,4,5,1,2,2,2,3
19425,M,55,2,4,3,3,3,3,3
8619,M,47,2,2,2,2,3,3,2
33558,M,54,2,5,2,2,2,2,3
80211,M,47,4,5,2,3,3,3,4
83702,M,58,3,4,1,2,3,2,3
83814,F,43,1,4,1,2,3,2,1
80303,M,60,4,5,1,3,3,3,4
72745,M,52,4,5,1,2,3,2,4
80027,M,49,3,4,3,3,3,3,3
90064,M,45,2,5,1,1,3,1,2
94960,M,54,4,4,2,2,3,2,4
48307,M,55,5,5,2,2,2,2,4
21042,M,56,4,5,1,2,3,2,3
83333,M,50,3,5,2,2,2,2,3
89511,M,49,4,5,1,3,3,2,2
78669,M,63,5,5,2,3,3,3,5
76092,F,61,2,3,1,2,3,2,2
11226,M,49,2,4,1,2,3,2,2
94960,M,62,3,4,2,2,2,2,4
2879,M,53,2,4,2,2,3,2,2
6033,M,44,2,5,3,3,3,3,4
3060,M,57,3,4,1,3,3,3,3
38401,M,60,3,4,1,2,3,2,3
6472,M,62,3,4,1,3,3,3,3
63124,M,49,3,4,2,3,3,3,3
78504,M,64,2,4,1,1,3,1,2
13415,M,48,3,5,2,2,3,2,3
95066,M,61,4,4,1,2,3,2,3
8057,M,56,3,4,2,3,3,3,3
86001,F,40,3,4,1,1,1,1,3
95242,M,56,4,5,1,3,3,3,5
80210,M,70,4,5,2,2,3,2,4
87106,M,51,4,5,2,2,3,3,3
50201,M,48,4,5,2,3,3,3,4
98115,M,47,4,4,3,3,3,3,4
8829,M,40,1,1,3,3,3,3,1
48162,M,45,5,5,3,3,3,3,5
92604,M,48,3,5,2,3,3,3,4
91789,M,54,3,5,2,3,3,3,4
6795,M,50,5,5,2,2,3,2,3
55406,M,49,2,4,1,1,3,1,2
29817,M,52,3,4,3,3,3,3,3
6437,M,58,3,3,3,3,3,3,4
92626,M,47,1,2,3,3,3,3,1
91360,M,56,4,5,1,2,3,2,4
2035,M,48,1,1,1,1,1,1,1
45150,M,54,4,5,2,3,3,2,4
72701,M,53,3,4,1,1,1,2,2
97221,M,53,5,5,1,2,3,2,1
81623,M,46,4,5,1,2,3,2,3
14534,M,46,4,4,3,3,3,3,4
59457,M,49,4,4,2,2,2,2,4
80305,M,48,1,4,1,1,3,1,1
1917,M,53,4,5,2,2,3,2,4
52241,M,45,,,,,,,
72116,M,55,4,5,2,2,2,2,4
80919,M,59,4,4,1,3,3,3,3
47401,M,56,5,5,2,3,3,2,4
98034,M,53,1,2,1,1,2,1,1
61013,M,60,4,4,2,2,3,2,3
92677,M,61,2,4,1,1,1,3,2
57038,M,48,1,4,1,2,3,2,2
29687,M,57,2,3,2,2,3,2,2
54650,M,56,2,4,1,2,2,2,2
74017,M,67,3,4,2,3,3,3,3
77586,M,52,3,5,1,3,3,2,2
96740,F,55,3,3,3,3,3,3,4
78737,M,65,5,5,1,3,3,3,4
80401,M,47,3,4,1,1,1,2,3
53186,M,60,2,3,2,2,3,3,2
20722,M,44,2,5,1,1,3,1,2
15212,M,42,3,5,3,3,3,3,4
21776,M,57,3,4,3,3,3,3,3
46220,M,55,3,5,2,2,3,2,5
95959,M,45,1,4,1,1,3,1,1
78070,M,48,3,3,2,2,3,2,3
3801,M,56,3,4,2,3,3,3,3
95030,M,48,3,5,1,2,2,2,4
83616,M,51,3,4,1,2,2,2,3
23919,M,51,4,4,2,2,2,2,4
2474,M,41,5,5,2,2,3,2,3
77018,M,51,3,5,1,1,1,1,2
84098,M,56,2,4,1,1,1,2,2
75218,M,51,5,5,3,3,3,3,5
46234,M,52,2,4,2,2,3,2,5
92270,M,72,4,4,1,1,1,1,3
83860,M,50,1,3,1,3,3,2,1
92630,M,51,2,1,2,2,3,2,2
89441,M,58,5,5,3,3,3,3,5
94087,M,49,2,3,1,1,1,1,2
6877,M,55,2,5,3,3,3,3,5
37204,M,45,3,5,2,1,3,1,3
94702,M,46,3,3,1,3,3,3,2
40222,M,53,2,3,1,2,3,2,1
95695,M,68,4,5,3,3,3,3,4
80424,M,61,3,4,1,1,1,1,3
94112,M,50,4,4,1,1,2,1,3
97124,M,59,2,4,1,2,3,2,3
92506,M,48,3,5,2,2,2,2,3
92625,M,56,1,2,1,1,3,1,1
1770,M,58,3,4,3,3,3,3,4
80228,M,49,1,4,1,1,3,1,1
70808,M,44,4,5,2,1,1,1,4
85712,M,72,3,3,3,3,2,3,3
30102,M,51,3,4,3,3,3,3,4
95062,M,53,5,5,2,2,2,2,4
75044,M,57,2,2,2,2,3,2,2
8055,M,60,2,4,2,2,3,2,2
75104,M,46,2,4,1,2,2,3,3
80207,M,67,2,2,1,1,3,1,2
49008,M,54,3,5,1,1,1,1,2
92705,M,51,4,4,1,1,3,1,5
66213,M,58,3,5,2,2,2,2,4
94019,M,61,4,5,3,3,2,3,4
80487,M,50,4,5,3,3,3,3,4
6355,M,38,3,5,1,2,2,2,3
83712,M,51,4,5,1,1,3,1,2
80904,F,66,2,2,1,2,2,2,2
52247,M,32,5,5,2,2,2,2,5
37923,M,53,1,4,1,2,3,2,1
80919,M,48,1,4,1,1,3,1,4
10506,M,49,3,5,2,2,2,2,3
84020,M,52,3,4,2,2,3,2,3
95616,M,55,3,4,2,3,3,3,2
12401,F,53,4,4,1,1,2,1,2
53211,M,50,2,3,1,2,3,2,2
21704,M,52,3,5,3,3,3,3,3
2359,M,59,3,4,1,2,3,2,3
3060,M,66,4,4,2,2,2,2,3
32605,M,53,3,4,1,2,3,2,3
80482,M,59,2,2,2,2,3,2,5
1773,M,44,2,5,1,2,3,2,2
59715,M,54,5,5,2,2,3,2,5
33029,M,50,1,2,1,2,2,2,1
5045,M,70,5,5,1,1,2,1,3
93013,M,56,3,4,1,2,2,2,3
29720,M,52,3,5,1,2,3,2,2
80222,M,60,2,4,3,3,3,3,4
85331,M,50,5,5,3,3,3,3,4
98028,M,51,3,3,3,3,3,3,3
78703,M,52,5,5,1,3,3,3,3
94903,M,55,3,4,2,3,3,2,3
10024,M,48,2,4,1,2,3,3,2
75023,M,56,1,4,3,3,3,3,1
22601,M,58,5,5,1,1,2,1,3
33405,M,52,4,5,3,3,3,3,4
17015,M,51,5,5,3,3,3,3,5
95661,F,59,4,4,3,3,3,3,4
76209,M,44,3,5,1,3,1,3,1
19440,M,55,3,2,3,3,3,3,3
5776,M,64,3,4,1,3,3,3,3
93101,M,50,3,4,1,2,3,2,3
28645,M,48,4,4,2,3,3,3,3
40205,M,61,5,5,3,3,3,3,4
61437,M,53,3,4,1,2,2,2,3
90601,M,61,3,5,3,3,3,3,3
91775,M,62,3,4,3,3,3,3,3
48380,M,54,1,2,1,1,1,1,1
94028,M,44,1,4,1,2,3,2,1
87122,M,45,2,5,1,1,1,1,3
21211,F,57,4,4,1,1,2,1,3
80238,M,45,4,4,3,3,3,3,4
83843,M,59,4,5,2,2,2,3,3
83204,M,52,4,4,2,3,3,3,4
64083,M,51,2,4,3,3,3,3,3
95476,M,60,3,3,3,3,3,3,3
77429,M,59,3,4,3,3,3,3,3
80304,M,51,2,5,3,3,3,2,2
2025,M,55,2,4,1,2,2,2,2
10027,M,50,2,2,2,3,3,3,3
87514,M,54,4,5,1,1,3,1,3
83835,M,62,3,3,3,3,3,3,3
92009,F,45,2,2,1,1,3,1,4
32082,M,47,3,4,2,2,3,2,5
96766,M,42,4,4,1,2,3,2,3
80304,M,47,2,4,1,1,1,2,3
1845,M,58,3,4,1,3,3,3,3
30809,M,64,3,4,2,2,3,2,3
80026,F,51,3,3,3,3,3,3,4
80228,M,54,4,5,3,2,3,3,4
80129,M,48,4,5,1,2,2,2,3
40223,M,46,3,4,3,3,3,3,3
94549,M,53,2,4,1,1,3,1,1
94114,M,51,4,4,1,1,2,1,1
97219,M,51,2,4,1,1,3,1,2
95124,M,52,2,4,1,1,1,1,1
94062,M,56,1,2,1,3,3,3,4
6424,M,49,3,4,2,2,3,2,4
81301,M,45,,,,,,,
91001,M,48,3,4,2,1,1,1,3
23185,M,56,5,5,3,3,3,3,5
22302,M,43,4,5,2,2,3,2,3
80211,M,55,1,2,1,2,3,2,1
90720,M,61,2,3,3,3,3,3,2
80238,M,49,3,4,1,2,3,2,2
63021,M,50,5,5,2,3,3,3,3
21794,M,62,3,4,3,3,3,3,3
28209,M,61,4,4,3,3,3,3,4
80128,M,62,4,5,1,1,3,1,4
94536,M,60,1,1,1,2,2,2,1
8742,M,44,3,5,2,3,2,3,3
65348,M,53,2,4,1,1,1,1,3
23220,M,57,3,4,2,2,3,2,3
78759,M,46,3,5,1,2,2,3,5
80228,M,48,4,5,1,1,1,1,3
78028,F,59,3,4,1,1,1,1,3
91784,M,51,3,5,1,3,3,3,3
1860,M,57,2,5,1,1,3,1,2
89521,M,47,4,5,1,1,2,1,3
84123,M,40,4,5,3,3,3,3,4
85020,M,68,3,4,3,3,3,3,3
84102,M,52,2,4,1,1,3,1,1
5346,M,58,5,5,1,2,2,2,3
60134,M,48,2,3,1,1,2,1,3
22308,M,54,2,3,1,1,2,1,2
92679,M,59,2,4,1,1,3,1,3
1757,M,56,3,4,3,3,3,3,4
27976,M,65,3,5,2,2,2,2,3
55113,M,58,2,4,1,1,1,1,3
80128,M,49,3,4,1,2,3,3,3
80442,M,47,5,5,3,3,3,3,5
77043,M,54,3,4,1,2,,1,1
98136,M,53,3,4,3,3,3,3,3
95608,M,54,3,4,1,1,3,1,2
80503,M,47,3,3,1,1,1,1,2
94513,M,48,4,5,3,3,3,3,4
15639,M,50,4,5,1,3,3,3,3
92084,M,45,5,5,1,1,1,1,1
71913,M,64,2,4,1,1,3,1,5
94609,M,53,4,4,2,2,3,2,3
91604,M,46,2,4,3,3,3,3,4
94546,M,51,4,5,2,2,2,3,4
84092,M,40,1,5,1,1,1,1,1
95130,M,49,1,4,1,2,2,2,1
76252,M,52,4,5,1,1,3,1,3
49009,M,55,5,5,1,3,3,2,3
1054,M,49,4,4,2,2,3,2,4
59716,M,55,4,4,1,2,2,2,3
80303,F,53,4,4,3,3,3,3,5
63376,M,59,5,5,2,3,3,3,2
78504,M,68,5,5,1,2,3,2,3
39564,M,54,5,5,2,1,3,2,5
84098,M,42,1,4,3,3,3,3,1
22902,M,60,4,5,1,3,3,3,3
3103,M,55,5,5,3,3,3,3,5
91750,M,49,4,5,1,2,3,2,3
80005,M,58,3,4,2,2,3,2,4
7016,M,43,1,2,1,1,1,1,1
6035,M,50,3,4,2,3,3,3,3
6071,M,55,4,4,1,2,3,2,2
30738,M,54,3,4,2,2,3,2,4
95864,M,49,3,5,3,3,3,3,4
27514,M,54,3,4,1,2,3,2,3
66215,M,66,3,3,2,3,3,3,3
1879,M,59,3,4,3,3,3,3,4
94122,M,49,3,3,3,3,,3,3
92270,M,57,1,4,1,1,1,2,2
24015,M,50,2,5,1,2,3,2,2
52404,M,58,5,5,2,3,3,3,5
20132,M,48,4,5,3,3,2,3,2
23803,M,67,4,4,2,2,3,2,4
10027,M,50,2,3,2,3,3,3,2
94063,M,55,2,3,2,2,3,2,2
1748,M,49,4,5,2,3,3,3,4
21635,M,59,3,3,1,2,3,3,3
89519,M,51,4,4,3,3,3,3,4
7840,F,53,3,4,1,2,2,2,2
98239,M,50,4,5,1,2,3,3,5
29212,M,42,4,5,1,2,3,2,3
77005,M,45,4,5,3,3,3,3,4
85742,M,57,2,4,2,2,2,2,3
93012,M,47,2,2,2,3,3,3,2
76063,M,42,1,4,3,3,3,3,4
80027,M,52,3,5,3,3,3,3,5
37377,M,62,3,4,3,3,3,3,3
28210,M,42,5,5,1,2,3,2,5
86305,M,60,5,5,1,2,2,2,3
4011,M,47,2,5,1,2,2,2,1
