zip,Total_racers,Male_Racers,Female_Racers,Junior_Racers,Elite_Racers,Master_Racers,Pro_Road_Racers,Pro_MTB_Racers,Pro_Track_Racers,Pro_Cross_Racers,Mid_Road_Racers,Mid_MTB_Racers,Mid_Track_Racers,Mid_Cross_Racers
85004,3,2,1,0,1,2,0,0,0,0,2,3,1,0
85006,4,4,0,0,3,1,1,0,0,0,2,4,0,0
85013,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85015,2,0,2,0,0,2,0,0,0,0,1,2,0,0
85016,12,10,2,2,5,5,3,4,0,0,4,10,0,2
85018,12,10,2,0,8,4,0,0,0,0,4,12,0,1
85019,2,2,0,0,2,0,0,0,0,0,0,2,0,0
85020,7,7,0,1,0,6,1,3,0,0,3,7,1,3
85021,7,6,1,1,2,4,2,3,0,1,2,7,0,1
85022,9,8,1,0,3,6,1,3,0,0,1,7,0,3
85023,3,3,0,0,1,2,1,2,1,0,1,2,0,1
85024,4,4,0,1,1,2,1,1,0,1,0,3,0,0
85027,4,4,0,0,2,2,0,1,0,0,1,4,0,0
85028,16,11,5,2,4,10,1,7,0,1,4,15,0,1
85029,4,3,1,0,3,1,0,0,0,0,1,4,0,0
85032,4,3,1,0,1,3,0,3,0,0,1,4,0,1
85037,1,0,1,0,1,0,0,1,0,0,0,1,0,0
85040,2,2,0,0,2,0,0,1,0,1,1,2,0,0
85041,2,2,0,0,1,1,0,0,0,0,1,2,1,1
85042,7,6,1,0,3,4,0,2,0,0,1,7,1,0
85044,11,9,2,1,3,7,1,6,0,1,4,9,0,0
85045,4,4,0,2,1,1,0,0,0,0,0,4,0,0
85046,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85048,10,10,0,0,3,7,2,2,0,0,3,9,0,2
85050,4,3,1,1,2,1,0,2,0,0,2,4,0,2
85051,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85054,5,4,1,0,2,3,0,0,0,0,0,5,0,0
85066,1,0,1,0,0,1,0,0,0,0,0,1,0,0
85076,1,1,0,0,0,1,0,1,0,0,0,1,0,0
85083,2,1,1,0,2,0,0,1,0,0,0,2,0,1
85085,6,5,1,0,2,4,2,3,1,1,2,5,0,1
85086,11,10,1,1,4,6,3,4,1,0,3,9,0,1
85087,1,1,0,0,1,0,0,1,0,0,1,1,0,0
85108,2,2,0,1,0,1,0,0,0,0,0,2,1,0
85119,1,1,0,1,0,0,0,0,0,0,0,1,0,0
85120,2,1,1,0,0,2,0,0,0,0,0,2,0,0
85128,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85130,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85132,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85138,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85140,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85142,11,9,2,0,3,8,0,2,0,0,2,11,0,2
85143,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85164,1,1,0,0,0,1,0,0,0,0,0,1,1,0
85201,3,3,0,0,1,2,0,0,0,0,1,3,0,0
85202,3,2,1,0,0,3,0,0,0,0,1,3,0,0
85203,5,5,0,0,3,2,2,1,0,1,1,5,0,0
85204,6,6,0,0,2,4,0,1,0,0,1,6,0,0
85205,7,7,0,0,3,4,2,3,0,2,2,7,0,0
85206,4,4,0,0,1,3,0,0,0,0,1,4,0,1
85207,25,19,6,2,4,19,7,10,0,3,3,25,1,7
85208,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85209,8,6,2,0,2,6,0,2,0,0,1,8,0,1
85212,7,6,1,0,4,3,0,0,0,0,1,7,1,0
85213,2,2,0,0,0,2,0,1,0,0,0,2,0,1
85215,7,6,1,0,1,6,3,5,0,0,3,7,0,3
85222,1,1,0,0,0,1,0,1,0,0,0,1,0,0
85224,6,5,1,0,2,4,0,1,0,0,0,4,0,0
85225,10,8,2,3,3,4,1,1,1,0,1,10,0,0
85226,10,9,1,1,3,6,0,2,0,0,0,10,0,0
85233,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85234,15,13,2,2,2,11,1,2,0,1,0,14,0,1
85248,5,4,1,0,0,5,0,0,0,0,0,5,0,0
85249,6,5,1,1,2,3,0,1,0,0,0,5,0,1
85250,4,4,0,0,2,2,1,1,0,0,0,4,0,1
85251,15,14,1,0,7,8,6,5,0,2,4,14,1,4
85253,8,7,1,0,3,5,4,1,0,1,1,8,0,3
85254,14,10,4,2,3,9,2,4,1,2,4,12,0,3
85255,29,23,6,7,5,17,3,5,4,2,3,27,1,1
85257,6,4,2,1,3,2,1,0,0,0,4,6,0,0
85258,8,6,2,0,1,7,2,4,0,1,0,7,1,0
85259,11,9,2,0,3,8,2,1,2,3,5,11,1,1
85260,16,15,1,0,5,11,4,9,1,4,5,14,1,1
85262,12,10,2,1,5,6,6,4,3,4,0,12,0,1
85263,3,2,1,0,0,3,0,1,0,0,1,3,0,1
85266,3,2,1,1,0,2,0,1,0,0,0,3,0,0
85268,3,2,1,0,1,2,0,1,0,0,0,3,0,0
85281,10,6,4,0,10,0,1,2,0,1,2,10,0,1
85282,15,15,0,1,10,4,2,3,0,1,3,15,0,1
85283,11,8,3,1,6,4,2,2,0,2,1,10,1,0
85284,5,4,1,2,0,3,0,0,0,0,1,5,0,1
85285,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85286,7,7,0,3,0,4,0,1,0,1,1,7,1,1
85295,4,3,1,0,1,3,0,0,0,0,0,4,0,0
85296,12,11,1,0,2,10,1,1,0,0,0,12,0,1
85297,6,6,0,1,1,4,0,1,0,0,1,6,0,0
85298,7,4,3,2,3,2,2,2,0,0,0,7,0,1
85302,2,1,1,0,0,2,1,1,0,0,0,2,1,1
85303,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85306,1,1,0,0,0,1,0,0,0,0,1,1,0,1
85307,2,2,0,0,2,0,0,1,0,0,0,1,0,0
85308,8,6,2,3,2,3,1,0,0,1,1,8,0,0
85310,2,2,0,0,1,1,0,1,0,0,0,2,0,0
85326,1,1,0,0,1,0,0,1,0,0,1,1,0,0
85331,18,17,1,4,4,10,1,5,1,2,1,18,0,1
85332,1,1,0,0,0,1,0,1,0,0,1,0,0,1
85338,6,2,4,1,1,4,1,1,0,0,0,6,0,0
85339,4,4,0,2,2,0,0,1,0,0,0,3,0,0
85340,1,1,0,0,0,1,1,1,1,0,0,0,0,1
85342,1,1,0,0,0,1,0,1,0,0,0,0,0,0
85345,2,2,0,0,2,0,0,0,0,0,0,2,0,0
85349,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85353,1,1,0,0,0,1,1,0,0,0,0,1,0,0
85355,4,4,0,0,1,3,0,3,0,0,1,4,0,0
85361,1,0,1,1,0,0,0,0,0,0,0,1,0,0
85364,5,5,0,0,2,3,0,0,0,0,0,5,0,0
85365,3,3,0,0,2,1,0,0,0,0,2,3,1,1
85367,4,3,1,0,1,3,0,0,0,0,1,4,0,0
85374,1,0,1,1,0,0,0,0,0,0,0,1,0,0
85375,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85377,2,1,1,0,0,2,0,0,0,0,0,2,0,0
85378,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85379,2,2,0,0,1,1,0,0,0,0,0,2,0,0
85381,2,1,1,0,0,2,0,1,0,0,0,2,0,0
85382,4,3,1,0,2,2,0,0,0,0,1,4,0,0
85383,10,9,1,1,4,5,2,3,0,1,2,10,0,0
85388,4,3,1,0,1,3,0,0,0,0,1,4,0,0
85392,3,3,0,0,2,1,0,0,0,0,0,3,0,0
85395,2,2,0,0,0,2,0,0,0,0,0,2,0,0
85396,7,5,2,1,3,3,0,2,0,0,3,7,0,1
85541,1,1,0,0,0,1,0,1,0,1,0,0,0,0
85546,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85552,2,2,0,0,2,0,0,0,0,0,0,2,0,0
85602,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85604,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85613,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85614,4,3,1,0,0,4,1,1,0,1,0,4,0,0
85615,3,3,0,0,1,2,1,2,0,1,0,3,1,0
85623,1,1,0,0,0,1,0,0,0,0,1,1,0,1
85629,7,6,1,0,2,5,0,0,0,0,2,7,0,0
85635,4,4,0,1,1,2,0,1,0,0,1,4,1,0
85641,9,8,1,0,1,8,1,3,1,1,4,8,0,2
85646,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85648,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85650,3,3,0,1,0,2,0,1,0,0,0,3,0,0
85653,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85658,4,3,1,1,1,2,0,0,0,0,0,4,0,0
85670,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85701,4,3,1,0,1,3,2,1,0,2,0,4,2,0
85704,21,15,6,2,8,11,2,3,0,1,2,20,1,3
85705,50,35,15,35,13,2,4,3,0,0,11,50,0,4
85706,1,1,0,1,0,0,0,0,0,0,0,1,0,0
85710,10,9,1,1,2,7,1,2,0,0,3,10,1,0
85711,16,13,3,1,5,10,3,3,0,1,2,16,1,0
85712,12,11,1,1,6,5,3,3,1,1,3,11,1,2
85713,4,3,1,0,2,2,0,2,0,0,2,4,0,1
85715,19,14,5,0,8,11,9,5,2,6,4,18,2,5
85716,29,22,7,2,16,11,12,9,1,5,3,27,1,4
85718,32,31,1,1,7,24,5,6,0,2,6,32,1,3
85719,26,19,7,0,15,11,8,4,2,4,9,24,0,5
85728,2,2,0,0,0,2,1,1,0,1,0,2,1,0
85730,5,3,2,0,0,5,2,1,1,2,1,5,0,1
85732,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85737,20,19,1,2,4,14,3,4,0,3,5,20,1,2
85739,4,3,1,0,0,4,1,0,1,1,0,4,0,0
85741,7,6,1,0,1,6,0,1,0,0,2,7,0,1
85742,6,5,1,2,2,2,1,1,0,0,0,5,0,1
85743,1,1,0,0,1,0,0,0,0,0,0,1,0,0
85745,13,9,4,0,3,10,2,2,0,0,2,13,0,2
85746,3,3,0,0,1,2,0,0,0,0,0,3,0,0
85747,13,11,2,0,5,8,1,3,0,0,1,12,0,0
85748,7,5,2,0,3,4,1,1,0,0,1,7,1,0
85749,21,17,4,1,4,16,1,4,0,1,4,21,1,4
85750,21,18,3,0,4,17,4,0,1,3,5,21,0,2
85754,1,1,0,0,0,1,1,1,0,1,0,1,1,0
85755,12,10,2,2,1,9,3,6,0,2,2,10,2,1
85837,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85901,3,2,1,2,0,1,0,3,0,0,1,3,0,0
85924,1,1,0,0,0,1,0,0,0,0,0,1,0,0
85928,1,0,1,0,0,1,0,0,0,0,0,1,0,0
85929,1,1,0,1,0,0,0,0,0,0,0,1,0,0
85935,1,1,0,0,0,1,1,1,0,1,0,1,0,0
85939,1,1,0,0,0,1,0,1,0,0,0,1,0,0
85940,1,1,0,0,0,1,0,0,0,0,0,1,0,0
86001,32,23,9,3,16,13,5,17,3,3,9,30,1,12
86004,10,9,1,1,1,8,4,7,0,2,0,9,1,4
86005,4,1,3,0,3,1,1,2,0,1,2,4,0,0
86035,1,1,0,0,0,1,0,0,0,0,0,1,0,0
86039,1,1,0,1,0,0,0,0,0,0,0,1,0,0
86049,1,1,0,0,1,0,0,0,0,0,0,1,0,0
86301,4,2,2,1,0,3,0,2,0,0,1,3,0,1
86303,8,7,1,5,3,0,2,7,0,2,0,7,0,0
86304,1,1,0,0,0,1,0,0,0,0,0,1,0,0
86305,7,6,1,1,1,5,1,5,0,1,0,4,0,3
86314,4,3,1,2,0,2,0,1,0,0,0,4,0,0
86315,1,1,0,0,0,1,0,0,0,0,0,1,0,0
86325,1,1,0,0,0,1,0,1,0,0,1,1,0,1
86326,1,1,0,0,0,1,0,0,0,0,0,1,0,0
86327,2,2,0,1,0,1,0,2,0,0,0,2,0,0
86351,3,3,0,0,1,2,1,3,0,1,0,3,0,0
86404,1,1,0,0,0,1,0,0,0,0,0,1,0,0
86406,2,2,0,0,1,1,0,1,0,0,1,1,1,1
86440,1,0,1,1,0,0,0,0,0,0,0,1,0,0
86503,1,1,0,1,0,0,0,0,0,0,0,1,0,0
86716,1,0,1,0,0,1,0,0,0,0,1,1,0,1
87004,1,1,0,0,1,0,0,0,0,0,0,1,0,0
87008,1,1,0,0,0,1,0,0,1,0,1,1,0,1
87015,1,0,1,0,0,1,0,0,0,0,0,1,0,0
87020,2,2,0,0,2,0,0,2,0,0,0,2,0,0
87031,1,1,0,0,0,1,1,0,0,1,0,1,0,0
87042,2,2,0,0,0,2,0,1,1,1,2,1,0,1
87043,2,1,1,0,0,2,0,1,0,0,0,2,0,1
87047,2,2,0,0,0,2,0,0,0,0,1,2,0,0
87048,8,7,1,0,1,7,0,4,0,0,2,7,0,4
87059,4,4,0,0,0,4,1,1,1,1,0,3,0,0
87102,4,3,1,0,3,1,0,2,0,0,0,4,0,1
87104,4,4,0,0,2,2,0,3,0,0,1,4,0,1
87105,2,2,0,0,1,1,0,1,0,0,0,2,0,0
87106,23,16,7,0,6,17,3,8,0,3,6,21,1,5
87107,19,11,8,0,1,18,0,4,0,0,3,18,0,4
87108,14,10,4,0,7,7,0,9,0,0,1,14,0,4
87109,11,6,5,1,2,8,0,0,0,0,1,11,0,1
87110,26,19,7,1,10,15,5,10,2,2,3,25,1,4
87111,38,31,7,3,8,27,0,14,0,1,5,35,0,10
87112,13,11,2,2,3,8,3,5,1,1,0,12,0,5
87113,5,4,1,0,1,4,0,3,0,0,1,5,0,2
87114,19,17,2,3,4,12,1,6,0,1,1,18,0,3
87116,3,3,0,0,3,0,0,0,0,0,0,3,0,0
87120,9,7,2,0,2,7,0,0,0,0,3,9,0,0
87121,4,2,2,0,2,2,0,2,0,0,2,4,0,1
87122,34,22,12,6,4,24,4,13,0,1,4,32,1,8
87123,13,10,3,0,2,11,3,8,1,2,3,12,1,8
87124,4,4,0,0,2,2,0,3,0,0,1,3,0,1
87125,1,1,0,0,0,1,0,1,0,0,0,1,0,1
87144,10,6,4,0,3,7,0,4,0,0,0,9,0,1
87194,1,1,0,0,0,1,0,0,0,0,0,1,0,0
87197,1,1,0,0,0,1,0,1,0,0,0,1,0,0
87198,1,1,0,0,0,1,0,0,0,0,0,1,0,0
87199,1,1,0,0,0,1,0,0,0,0,0,1,0,0
87301,2,2,0,0,0,2,0,2,0,0,0,2,0,1
87401,2,2,0,1,1,0,0,0,0,0,0,2,0,0
87402,1,1,0,0,0,1,0,1,0,0,0,1,0,0
87413,1,1,0,0,0,1,0,0,0,0,0,1,0,0
87417,1,1,0,0,1,0,0,1,0,0,0,1,0,0
87418,1,1,0,0,0,1,0,0,0,0,0,1,0,0
87501,16,12,4,0,6,10,4,7,0,3,2,15,0,2
87504,1,1,0,0,0,1,0,1,0,0,1,1,0,1
87505,19,14,5,2,7,10,1,11,0,0,2,18,1,4
87506,8,4,4,0,0,8,3,1,0,2,1,7,0,1
87507,13,9,4,0,1,12,1,7,0,2,1,12,1,3
87508,12,7,5,0,1,11,2,6,0,2,2,12,0,5
87514,2,2,0,0,1,1,0,2,0,0,0,2,0,1
87527,1,1,0,0,0,1,0,1,0,0,0,1,0,0
87529,1,1,0,0,0,1,0,1,0,0,0,1,0,0
87532,1,1,0,0,1,0,0,1,0,0,1,1,0,0
87535,1,1,0,0,1,0,0,1,0,0,0,1,0,0
87544,10,7,3,2,2,6,3,4,0,2,1,10,0,2
87547,4,4,0,1,0,3,0,2,0,0,2,3,0,1
87556,1,1,0,1,0,0,0,0,0,0,0,1,0,0
87557,1,1,0,0,1,0,0,0,0,0,0,1,0,0
87571,8,5,3,2,2,4,0,7,0,1,1,7,0,1
87582,1,1,0,0,1,0,0,0,0,0,0,1,0,0
87701,1,1,0,0,1,0,1,1,0,1,0,1,1,0
87801,2,2,0,0,2,0,0,2,0,0,0,2,0,0
88001,2,2,0,0,1,1,0,1,0,0,0,2,0,0
88003,1,1,0,0,0,1,0,0,0,0,0,1,0,0
88005,6,5,1,0,1,5,2,3,0,0,1,5,0,0
88007,1,1,0,0,1,0,0,0,0,0,0,1,0,0
88011,5,4,1,0,1,4,1,2,0,0,1,5,0,1
88012,2,2,0,0,1,1,1,2,0,1,0,1,0,0
88013,1,1,0,0,0,1,0,1,0,0,0,1,0,0
88047,1,1,0,0,0,1,0,1,0,0,0,1,0,0
88061,5,3,2,0,2,3,1,2,0,0,1,4,0,1
88062,1,1,0,0,0,1,0,0,0,0,0,1,0,0
88101,1,1,0,0,1,0,0,0,0,0,0,1,0,0
88201,1,1,0,0,0,1,0,0,0,0,0,1,0,0
88210,4,3,1,1,2,1,0,3,0,0,0,4,0,0
88260,1,1,0,0,0,1,0,0,0,0,0,1,0,0
88310,1,1,0,0,0,1,0,0,0,0,1,1,0,0
88325,1,1,0,0,0,1,1,1,0,0,0,1,0,0
88330,1,1,0,0,1,0,0,0,0,0,0,1,0,0
88345,1,1,0,0,0,1,0,0,0,0,0,1,0,0
88435,1,1,0,0,1,0,1,0,0,0,0,1,0,0
89002,7,6,1,1,3,3,0,3,0,0,2,7,0,0
89005,5,3,2,1,1,3,0,2,0,0,0,4,0,0
89006,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89008,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89011,3,2,1,0,0,3,0,0,0,0,1,3,0,0
89012,4,4,0,0,0,4,0,0,0,0,0,4,0,0
89014,3,3,0,0,0,3,1,1,0,0,0,3,0,0
89015,7,5,2,1,1,5,2,3,0,0,0,5,0,1
89030,2,2,0,1,0,1,1,1,0,0,0,1,0,1
89031,3,2,1,0,2,1,0,1,0,0,0,2,0,0
89041,1,0,1,0,0,1,0,1,0,0,0,0,0,1
89044,3,2,1,0,1,2,0,2,0,1,2,3,0,1
89048,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89052,9,8,1,0,5,4,4,2,0,3,0,9,0,1
89074,4,4,0,1,0,3,0,2,0,0,0,3,0,1
89081,3,3,0,0,2,1,0,0,0,0,0,3,0,0
89084,2,2,0,0,0,2,0,1,0,1,0,2,0,0
89085,2,2,0,0,0,2,0,1,0,0,1,2,0,1
89101,2,2,0,0,0,2,1,0,1,1,1,2,0,0
89103,1,0,1,0,1,0,0,1,0,0,0,1,0,0
89107,1,1,0,0,0,1,1,1,1,1,0,0,0,0
89108,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89110,3,2,1,0,1,2,2,0,0,1,0,3,0,0
89112,1,0,1,0,0,1,0,0,0,0,0,1,0,0
89113,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89117,6,6,0,0,1,5,0,0,0,0,2,6,0,0
89118,1,1,0,0,0,1,0,1,0,0,1,1,0,1
89119,2,1,1,0,2,0,1,0,0,1,0,2,0,0
89120,1,1,0,0,1,0,0,0,0,0,1,1,0,0
89123,3,3,0,0,0,3,0,0,0,0,0,3,0,0
89129,13,11,2,0,3,10,3,4,0,1,2,13,0,3
89131,7,7,0,1,2,4,0,0,0,0,1,7,0,0
89134,6,2,4,0,2,4,0,0,0,0,1,6,0,0
89135,8,8,0,0,1,7,1,3,0,1,2,8,1,2
89138,11,10,1,3,5,3,2,1,0,0,3,11,0,1
89139,7,7,0,2,0,5,0,0,0,0,1,7,0,0
89140,2,1,1,0,0,2,1,0,0,0,0,2,0,0
89141,4,2,2,1,0,3,1,2,0,1,0,4,0,0
89142,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89144,7,5,2,0,3,4,0,2,0,0,2,5,0,1
89145,5,5,0,1,2,2,0,2,0,0,0,5,0,0
89146,2,2,0,0,0,2,0,0,0,0,0,2,0,0
89147,4,4,0,0,0,4,2,1,0,1,1,4,0,1
89148,9,7,2,0,0,9,2,2,0,0,1,9,0,1
89149,8,7,1,0,1,7,2,1,0,0,1,8,0,2
89166,2,2,0,0,2,0,0,0,0,0,1,2,0,0
89178,1,1,0,0,1,0,0,0,0,0,0,1,0,0
89183,3,3,0,0,2,1,2,0,0,1,0,3,1,1
89251,1,1,0,0,1,0,1,0,0,0,0,1,0,0
89301,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89315,1,1,0,0,1,0,0,0,0,0,0,1,0,0
89402,3,0,3,2,1,0,0,3,0,0,0,3,0,0
89403,3,3,0,1,2,0,1,2,0,1,0,3,0,0
89410,2,2,0,1,0,1,0,0,0,0,0,2,0,0
89423,4,2,2,2,1,1,0,1,0,0,0,4,0,1
89431,4,4,0,0,2,2,0,1,0,0,2,3,0,2
89434,5,4,1,1,1,3,0,0,0,0,0,5,0,0
89435,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89436,20,18,2,2,7,11,0,10,0,0,3,19,1,3
89439,2,0,2,0,2,0,1,1,0,0,1,2,0,1
89441,6,6,0,3,0,3,0,1,0,0,0,5,0,0
89445,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89448,1,0,1,0,1,0,1,0,0,0,0,1,0,1
89449,2,1,1,0,0,2,0,2,0,0,0,1,0,1
89450,1,0,1,0,1,0,0,1,0,0,0,1,0,0
89451,6,6,0,0,3,3,0,3,0,1,2,6,0,1
89460,4,3,1,0,2,2,0,2,0,0,0,4,0,1
89501,3,3,0,0,2,1,1,2,0,0,0,3,0,1
89502,8,6,2,0,2,6,1,2,0,0,3,7,0,3
89503,21,16,5,1,12,8,2,8,0,2,2,20,0,3
89506,3,2,1,0,0,3,0,1,0,0,0,3,0,0
89507,2,2,0,0,1,1,1,2,0,1,0,2,0,0
89508,2,2,0,1,1,0,0,0,0,0,0,2,0,0
89509,52,46,6,7,16,29,3,15,1,1,10,47,1,12
89511,51,39,12,22,4,25,3,27,1,6,6,48,1,4
89512,5,5,0,0,3,2,0,0,0,0,0,5,0,0
89515,2,1,1,2,0,0,0,0,0,0,0,2,0,0
89519,17,12,5,4,4,9,0,6,0,2,0,17,0,2
89521,23,20,3,3,4,16,2,8,1,1,1,22,0,4
89523,20,18,2,0,8,12,2,7,0,3,2,19,0,3
89533,1,0,1,0,1,0,0,0,0,0,0,1,0,0
89701,4,3,1,2,2,0,1,3,0,0,1,4,0,0
89703,6,6,0,1,2,3,1,2,0,0,0,5,0,0
89704,1,1,0,0,0,1,0,1,0,0,0,1,0,0
89705,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89706,4,4,0,0,3,1,1,4,0,1,0,4,0,0
89801,1,1,0,0,0,1,0,0,0,0,0,1,0,0
89815,4,4,0,1,0,3,0,0,0,0,2,4,0,0
89828,1,1,0,0,0,1,0,0,0,0,0,1,0,0
90003,2,2,0,0,2,0,0,0,0,0,0,2,0,0
90004,6,5,1,0,5,1,0,0,0,0,0,6,0,0
90005,3,3,0,0,1,2,0,0,0,0,0,3,0,0
90006,1,1,0,1,0,0,0,0,0,0,0,1,0,0
90007,4,3,1,0,4,0,0,1,0,0,0,4,0,0
90008,5,4,1,0,2,3,0,0,0,0,3,4,0,1
90009,1,1,0,0,0,1,0,0,0,0,0,1,0,0
90011,1,1,0,1,0,0,0,0,0,0,0,1,0,0
90013,3,3,0,0,3,0,1,2,0,0,0,3,0,0
90015,4,3,1,1,1,2,0,1,0,0,1,4,0,0
90016,7,6,1,2,2,3,1,0,0,1,1,7,0,0
90017,1,1,0,0,1,0,0,0,0,0,0,1,0,0
90018,2,2,0,0,0,2,0,0,0,0,0,2,1,0
90019,5,5,0,0,3,2,0,1,0,0,3,4,0,0
90022,4,4,0,0,1,3,0,0,0,0,3,4,0,0
90024,12,11,1,0,10,2,0,1,0,1,1,12,0,0
90025,15,13,2,1,10,4,4,4,0,1,1,15,0,3
90026,14,11,3,0,9,5,1,4,0,1,3,14,1,4
90027,8,7,1,0,5,3,2,0,0,0,1,8,1,3
90028,2,1,1,0,1,1,1,0,1,0,0,2,0,2
90029,6,3,3,0,6,0,1,1,1,0,2,6,0,2
90031,4,2,2,0,4,0,0,0,1,0,0,4,0,0
90032,4,3,1,1,0,3,1,1,0,1,1,3,0,0
90034,6,5,1,0,4,2,0,0,0,0,2,6,0,1
90035,5,4,1,0,3,2,0,0,0,0,1,5,0,0
90036,7,5,2,1,3,3,1,0,0,0,1,7,0,0
90037,5,5,0,0,5,0,1,0,1,1,3,5,0,0
90038,1,0,1,0,0,1,0,0,0,0,1,1,1,0
90039,5,4,1,1,2,2,1,0,0,0,0,5,0,0
90041,4,2,2,0,3,1,1,1,1,1,1,4,0,0
90042,15,12,3,2,6,7,3,4,1,1,3,12,0,3
90043,1,1,0,0,0,1,0,0,1,0,0,1,0,0
90044,2,2,0,0,0,2,0,0,0,0,0,1,0,0
90045,10,9,1,1,1,8,2,4,1,1,3,9,0,1
90046,5,5,0,1,2,2,0,0,1,0,1,5,1,0
90047,2,2,0,0,1,1,0,0,0,0,1,2,0,0
90048,4,3,1,0,1,3,0,1,0,0,2,4,1,0
90049,10,10,0,0,3,7,3,1,1,1,0,10,0,1
90056,1,1,0,0,1,0,1,0,1,1,0,1,0,0
90057,1,1,0,0,1,0,0,0,0,0,1,1,0,0
90061,3,1,2,2,1,0,0,0,0,0,0,3,0,0
90064,7,5,2,0,2,5,2,1,0,1,0,7,0,0
90065,14,14,0,3,5,6,1,2,1,0,3,14,0,0
90066,18,12,6,0,8,10,4,5,2,3,6,15,4,4
90067,2,2,0,0,2,0,1,0,0,0,1,2,0,0
90068,5,5,0,0,2,3,0,0,0,0,3,5,1,1
90069,1,1,0,0,1,0,0,0,0,0,0,1,0,0
90077,5,5,0,0,2,3,0,1,0,0,0,5,0,0
90201,7,7,0,0,3,4,2,0,0,0,3,7,1,0
90211,3,3,0,0,1,2,0,0,0,0,1,3,0,0
90212,1,1,0,1,0,0,0,0,0,0,0,1,0,0
90220,1,1,0,0,0,1,0,0,0,0,1,1,0,0
90230,9,7,2,2,3,4,1,1,0,0,1,9,0,0
90232,3,3,0,0,1,2,1,1,0,1,1,3,2,0
90240,3,3,0,1,0,2,0,0,0,0,1,3,1,1
90241,3,3,0,0,2,1,0,0,0,0,0,3,0,0
90242,1,1,0,0,0,1,0,0,0,0,0,1,0,0
90245,8,6,2,0,4,4,2,3,1,1,3,8,1,0
90247,3,3,0,0,2,1,0,0,0,0,0,3,0,0
90248,1,1,0,0,1,0,0,0,0,0,0,1,0,0
90249,1,1,0,0,0,1,0,0,0,0,0,1,0,0
90250,10,9,1,0,3,7,1,0,0,0,1,10,0,0
90251,1,1,0,0,0,1,0,0,0,0,0,1,0,0
90254,8,6,2,0,3,5,0,1,0,0,3,7,0,0
90255,1,1,0,0,1,0,0,0,0,0,1,1,0,0
90260,2,1,1,0,0,2,0,0,0,0,0,2,0,0
90262,1,1,0,0,0,1,0,0,0,0,1,1,0,0
90265,5,4,1,1,0,4,0,0,0,0,2,5,0,0
90266,17,15,2,1,0,16,4,6,1,2,6,17,2,5
90272,9,9,0,0,3,6,1,2,0,0,1,8,1,0
90274,10,9,1,0,3,7,2,2,0,1,3,9,1,2
90275,13,13,0,3,3,7,2,1,1,0,4,13,0,1
90277,27,22,5,2,10,15,4,6,1,1,9,26,2,3
90278,17,14,3,4,6,7,1,1,1,1,5,16,1,0
90280,4,4,0,0,3,1,0,2,0,0,3,3,0,0
90290,6,6,0,0,3,3,2,2,2,1,0,6,0,0
90291,14,10,4,0,7,7,4,3,2,3,3,13,0,0
90292,12,8,4,1,7,4,2,1,1,1,2,12,0,0
90293,12,12,0,0,5,7,2,1,0,0,6,12,2,3
90294,1,1,0,0,0,1,0,0,0,0,0,1,0,0
90301,3,2,1,1,1,1,1,0,1,0,1,3,0,0
90302,1,1,0,0,1,0,1,0,0,0,0,1,1,0
90305,2,1,1,0,0,2,0,0,0,0,1,2,0,0
90401,5,5,0,0,3,2,0,1,0,0,0,5,0,0
90402,2,1,1,0,0,2,0,0,0,0,0,2,0,0
